0,6606.064942082664,-1078.5117471919625,-3368.0282852695264,
13.930957368086672,6621.044599080318,-949.1796903545801,-3380.544824283303,
27.865790442872637,6634.814159811732,-819.6105790401602,-3392.4458715690384,
41.80787018157439,6647.373322163467,-689.7967145684302,-3403.731556330177,
55.76057325765944,6658.721272009747,-559.730312903381,-3414.401746791721,
69.72728471109063,6668.856681561287,-429.40350722318686,-3424.456049253266,
83.71140061004878,6677.777707339793,-298.808350463248,-3433.8938069499163,
97.71633072776865,6685.48198777554,-167.93681784251962,-3442.7140987193707,
111.74550123815257,6691.966640425137,-36.78080938338169,-3450.9157374733104,
125.80235743386088,6697.228258806346,94.66784756457497,-3458.4972684710838,
139.89036647062088,6701.262908846465,226.41739578634716,-3465.4569673935025,
154.01302014154743,6704.06612494057,358.4761456381935,-3471.7928382144446,
168.17383768532204,6705.632905615538,490.85247244830776,-3477.502610867738,
182.37636863214473,6705.957708795509,623.5548138703446,-3482.583738706711,
196.62419569144149,6705.034446664218,756.5916671784104,-3487.0333957535827,
210.92093768539215,6702.8564801191915,889.9715864918124,-3490.8484737357217,
225.270252532428,6699.416612812668,1023.7031799175247,-3494.0255789056405,
239.6758402849443,6694.70708477369,1157.7951065979723,-3496.56102864143,
254.14144622557626,6688.719565605603,1292.2560736513158,-3498.4508478241605,
268.67086402649795,6681.445147252856,1427.0948329909604,-3499.690764988635,
283.2679389763215,6672.87433633082,1562.3201780105742,-3500.276208243713,
297.9365712793072,6662.997046011876,1697.9409401203086,-3500.20230095823,
312.6807194317276,6651.802587461004,1833.9659851194087,-3499.463857208438,
327.50440368037914,6639.2796608136,1970.40420938974,-3498.055376982669,
342.41170956839017,6625.416345688191,2107.2645358941368,-3495.971041138825,
357.40679157364195,6610.200091226329,2244.5559099627294,-3493.2047061101043,
372.49387684529364,6593.617705651813,2382.287294849688,-3489.7498983542478,
387.67726904409324,6575.655345341098,2520.4676670419803,-3485.599808541443,
402.9613522923521,6556.298503396601,2659.106011300872,-3480.7472854758707,
418.3505952396705,6535.531997714383,2798.2113154160093,-3475.184829745781,
433.84955525072706,6513.339958537526,2937.792564650873,-3468.9045870968107,
449.4628827216724,6489.705815486417,3077.8587358573895,-3461.898341523196,
465.1953255319175,6464.612284056956,3218.418791236356,-3454.1575080713865,
481.05173363836747,6438.041351577669,3359.481671719123,-3445.6731253504886,
497.03706381942027,6409.974262616603,3501.0562899447314,-3436.435847743882,
513.1563845763388,6380.391503828899,3643.151522805368,-3426.435937316309,
529.4148811999066,6349.272788235854,3785.7762035315236,-3415.6632554106322,
545.8178610105884,6316.597038926439,3928.939113286811,-3404.107253928495,
