0, 384400.0, 0.0, 0.0,
100, 384399.9865208216, 101.79780037650666, 0.0,
200, 384399.9460832874, 203.59559361383168, 0.0,
300, 384399.8786874002, 305.3933725727939, 0.0,
400, 384399.78433316475, 407.19113011421325, 0.0,
500, 384399.66302058764, 508.98885909891095, 0.0,
600, 384399.5147496774, 610.7865523877106, 0.0,
700, 384399.33952044434, 712.5842028414379, 0.0,
800, 384399.13733290095, 814.3818033209219, 0.0,
900, 384398.9081870612, 916.1793466869948, 0.0,
1000, 384398.65208294126, 1017.9768258004929, 0.0,
1100, 384398.3690205591, 1119.7742335222574, 0.0,
1200, 384398.0589999346, 1221.5715627131342, 0.0,
1300, 384397.72202108934, 1323.368806233974, 0.0,
1400, 384397.35808404715, 1425.1659569456351, 0.0,
1500, 384396.9671888334, 1526.9630077089812, 0.0,
1600, 384396.54933547566, 1628.7599513848834, 0.0,
1700, 384396.1045240031, 1730.5567808342191, 0.0,
1800, 384395.63275444694, 1832.353488917876, 0.0,
1900, 384395.13402684033, 1934.1500684967489, 0.0,
2000, 384394.60834121815, 2035.946512431741, 0.0,
2100, 384394.0556976174, 2137.7428135837663, 0.0,
2200, 384393.4760960767, 2239.5389648137484, 0.0,
2300, 384392.86953663675, 2341.3349589826207, 0.0,
2400, 384392.2360193401, 2443.1307889513296, 0.0,
2500, 384391.5755442312, 2544.9264475808304, 0.0,
2600, 384390.88811135635, 2646.721927732092, 0.0,
2700, 384390.1737207637, 2748.517222266096, 0.0,
2800, 384389.43237250345, 2850.312324043835, 0.0,
2900, 384388.6640666275, 2952.107225926318, 0.0,
3000, 384387.86880318983, 3053.9019207745664, 0.0,
3100, 384387.04658224614, 3155.6964014496166, 0.0,
3200, 384386.1974038541, 3257.4906608125198, 0.0,
3300, 384385.32126807334, 3359.2846917243414, 0.0,
3400, 384384.4181749652, 3461.078487046165, 0.0,
3500, 384383.48812459304, 3562.872039639089, 0.0,
3600, 384382.5311170221, 3664.6653423642324, 0.0,
3700, 384381.5471523195, 3766.4583880827267, 0.0,
3800, 384380.5362305543, 3868.251169655724, 0.0,
3900, 384379.4983517973, 3970.0436799443946, 0.0,
4000, 384378.4335161213, 4071.835911809928, 0.0,
4100, 384377.34172360104, 4173.627858113533, 0.0,
4200, 384376.2229743131, 4275.419511716439, 0.0,
4300, 384375.0772683358, 4377.210865479894, 0.0,
4400, 384373.90460574965, 4479.001912265171, 0.0,
4500, 384372.70498663676, 4580.79264493356, 0.0,
4600, 384371.4784110814, 4682.583056346375, 0.0,
4700, 384370.2248791695, 4784.373139364955, 0.0,
4800, 384368.94439098897, 4886.162886850656, 0.0,
4900, 384367.6369466296, 4987.952291664864, 0.0,
5000, 384366.3025461832, 5089.741346668984, 0.0,
5100, 384364.9411897432, 5191.530044724449, 0.0,
5200, 384363.5528774051, 5293.318378692715, 0.0,
5300, 384362.1376092664, 5395.106341435266, 0.0,
5400, 384360.69538542617, 5496.893925813608, 0.0,
5500, 384359.22620598564, 5598.681124689276, 0.0,
5600, 384357.7300710479, 5700.467930923834, 0.0,
5700, 384356.2069807178, 5802.2543373788685, 0.0,
5800, 384354.65693510213, 5904.040336915999, 0.0,
5900, 384353.0799343097, 6005.825922396872, 0.0,
6000, 384351.475978451, 6107.611086683161, 0.0,
6100, 384349.8450676386, 6209.395822636571, 0.0,
6200, 384348.18720198685, 6311.1801231188365, 0.0,
6300, 384346.502381612, 6412.963980991723, 0.0,
6400, 384344.79060663225, 6514.747389117026, 0.0,
6500, 384343.0518771676, 6616.530340356573, 0.0,
6600, 384341.28619334, 6718.312827572225, 0.0,
6700, 384339.4935552733, 6820.094843625874, 0.0,
6800, 384337.6739630932, 6921.876381379442, 0.0,
6900, 384335.82741692726, 7023.657433694894, 0.0,
7000, 384333.9539169051, 7125.437993434217, 0.0,
7100, 384332.053463158, 7227.218053459444, 0.0,
7200, 384330.12605581933, 7328.997606632633, 0.0,
7300, 384328.1716950242, 7430.776645815884, 0.0,
7400, 384326.19038090965, 7532.555163871331, 0.0,
7500, 384324.18211361475, 7634.333153661146, 0.0,
7600, 384322.1468932802, 7736.110608047533, 0.0,
7700, 384320.0847200488, 7837.887519892741, 0.0,
7800, 384317.9955940652, 7939.6638820590515, 0.0,
7900, 384315.8795154759, 8041.439687408786, 0.0,
8000, 384313.7364844292, 8143.214928804306, 0.0,
8100, 384311.5665010756, 8244.989599108012, 0.0,
8200, 384309.369565567, 8346.763691182345, 0.0,
8300, 384307.1456780577, 8448.537197889784, 0.0,
8400, 384304.8948387036, 8550.310112092855, 0.0,
8500, 384302.61704766256, 8652.082426654117, 0.0,
8600, 384300.3123050943, 8753.85413443618, 0.0,
8700, 384297.98061116046, 8855.625228301687, 0.0,
8800, 384295.62196602457, 8957.395701113335, 0.0,
8900, 384293.2363698521, 9059.165545733857, 0.0,
9000, 384290.8238228102, 9160.934755026032, 0.0,
9100, 384288.3843250682, 9262.70332185268, 0.0,
9200, 384285.9178767972, 9364.471239076673, 0.0,
9300, 384283.42447817005, 9466.238499560926, 0.0,
9400, 384280.90412936173, 9568.005096168396, 0.0,
9500, 384278.3568305489, 9669.771021762092, 0.0,
9600, 384275.7825819103, 9771.536269205068, 0.0,
9700, 384273.1813836264, 9873.300831360424, 0.0,
9800, 384270.5532358797, 9975.064701091309, 0.0,
9900, 384267.8981388544, 10076.827871260923, 0.0,
10000, 384265.21609273675, 10178.59033473251, 0.0,
10100, 384262.50709771493, 10280.35208436937, 0.0,
10200, 384259.7711539788, 10382.113113034848, 0.0,
10300, 384257.0082617203, 10483.873413592339, 0.0,
10400, 384254.2184211332, 10585.632978905294, 0.0,
10500, 384251.4016324131, 10687.391801837213, 0.0,
10600, 384248.55789575755, 10789.14987525165, 0.0,
10700, 384245.6872113661, 10890.907192012204, 0.0,
10800, 384242.78957943997, 10992.663744982536, 0.0,
10900, 384239.8650001823, 11094.419527026355, 0.0,
11000, 384236.91347379837, 11196.174531007428, 0.0,
11100, 384233.93500049505, 11297.928749789575, 0.0,
11200, 384230.9295804813, 11399.682176236669, 0.0,
11300, 384227.89721396787, 11501.434803212644, 0.0,
11400, 384224.83790116734, 11603.186623581478, 0.0,
11500, 384221.7516422944, 11704.937630207223, 0.0,
11600, 384218.63843756536, 11806.687815953976, 0.0,
11700, 384215.4982871987, 11908.437173685894, 0.0,
11800, 384212.3311914145, 12010.185696267192, 0.0,
11900, 384209.1371504349, 12111.933376562149, 0.0,
12000, 384205.916164484, 12213.680207435089, 0.0,
